player_id,firstName,lastName,birthDate,primaryPosition,shootsCatches,season,gamesPlayed,goals,assists,points,pointsPerGame,plusMinus,shots,shootingPercentage,penaltyMinutes,timeOnIce,avgTimeOnIce,faceOffWins,faceOffLosses,faceOffTaken,faceOffPercentage,hits,blocks,takeaways,giveaways,turnoverDifferential,powerPlayGoals,powerPlayAssists,powerPlayPoints,powerPlayTimeOnIce,avgPowerPlayTimeOnIce,shortHandedGoals,shortHandedAssists,shortHandedPoints,shortHandedTimeOnIce,avgShortHandedTimeOnIce,salary
8468064,Martin,Erat,1981-08-29,RW,L,2012-13,45,5,19,24,0.53,-7,69,7.25,30,48388.0,17:55,32,30,62,51.61,48,12,18,35,-17,1,7,8,6424.0,2:22,0,0,0,2484.0,0:55,4500000
8468083,Henrik,Zetterberg,1980-10-09,C,L,2012-13,46,11,37,48,1.04,2,173,6.36,18,56643.0,20:31,263,281,544,48.35,20,10,29,27,2,4,19,23,10554.0,3:49,2,0,2,3741.0,1:21,6083333
8468085,Radim,Vrbata,1981-06-13,RW,R,2012-13,34,12,16,28,0.82,6,106,11.32,14,37351.0,18:18,10,22,32,31.25,26,14,18,11,7,2,10,12,6624.0,3:14,1,0,1,593.0,0:17,3000000
8468095,George,Parros,1979-12-29,RW,R,2012-13,39,1,1,2,0.05,-15,16,6.25,57,15468.0,6:36,0,0,0,0.0,53,13,5,3,2,0,0,0,19.0,0:0,0,0,0,44.0,0:1,937500
8468101,Radek,Martinek,1976-08-31,D,R,2012-13,13,3,0,3,0.23,-2,12,25.0,4,12594.0,16:8,0,0,0,0.0,15,19,2,6,-4,0,0,0,3.0,0:0,0,0,0,468.0,0:36,600000
8468114,Douglas,Murray,1980-03-12,D,L,2012-13,43,1,5,6,0.14,-9,27,3.7,35,45373.0,17:35,0,0,0,0.0,89,98,10,10,0,0,0,0,99.0,0:2,0,0,0,7255.0,2:48,2500000
8468162,Jerred,Smithson,1979-02-04,C,R,2012-13,45,3,3,6,0.13,-4,29,10.34,12,28784.0,10:39,265,213,478,55.44,96,30,8,7,1,0,0,0,108.0,0:2,0,0,0,5876.0,2:10,800000
8468172,Ruslan,Fedotenko,1979-01-18,LW,L,2012-13,47,4,9,13,0.28,8,43,9.3,12,35458.0,12:34,67,119,186,36.02,52,34,13,12,1,0,0,0,330.0,0:7,0,1,1,8049.0,2:51,-111
8468208,Joel,Ward,1980-12-02,RW,R,2012-13,39,8,12,20,0.51,7,52,15.38,12,35401.0,15:7,38,27,65,58.46,37,28,16,7,9,1,2,3,4487.0,1:55,1,0,1,2960.0,1:15,3000000
8468309,Mark,Streit,1977-12-11,D,L,2012-13,48,6,21,27,0.56,-14,83,7.23,22,67240.0,23:20,0,0,0,0.0,34,86,20,37,-17,3,8,11,10818.0,3:45,0,0,0,3859.0,1:20,4100000
8468434,Andy,McDonald,1977-08-25,LW,L,2012-13,37,7,14,21,0.57,-2,86,8.14,16,38304.0,17:15,95,103,198,47.98,10,13,13,18,-5,1,6,7,5604.0,2:31,0,0,0,1246.0,0:33,4700000
8468478,Mike,Weaver,1978-05-02,D,R,2012-13,27,1,8,9,0.33,-3,21,4.76,8,32624.0,20:8,0,0,0,0.0,49,51,4,10,-6,0,0,0,175.0,0:6,0,0,0,5385.0,3:19,1100000
8468482,Dany,Heatley,1981-01-21,LW,L,2012-13,36,11,10,21,0.58,-12,83,13.25,8,40033.0,18:32,12,19,31,38.71,26,22,8,8,0,3,4,7,6561.0,3:2,0,0,0,100.0,0:2,7500000
8468483,Marian,Gaborik,1982-02-14,RW,L,2012-13,47,12,15,27,0.57,-3,151,7.95,14,52225.0,18:31,1,2,3,33.33,21,18,19,18,1,1,8,9,7768.0,2:45,0,0,0,114.0,0:2,7500000
8468484,Rostislav,Klesla,1982-03-21,D,L,2012-13,38,2,6,8,0.21,0,44,4.55,22,40190.0,17:37,0,0,0,0.0,40,60,4,5,-1,0,0,0,69.0,0:1,0,0,0,5350.0,2:20,2975000
8468485,Raffi,Torres,1981-10-08,LW,L,2012-13,39,7,11,18,0.46,0,60,11.67,17,31051.0,13:16,6,7,13,46.15,87,15,12,16,-4,1,0,1,2525.0,1:4,0,0,0,3.0,0:0,1750000
8468486,Scott,Hartnell,1982-04-18,LW,L,2012-13,32,8,3,11,0.34,-5,74,10.81,70,30472.0,15:52,3,1,4,75.0,68,21,11,21,-10,4,1,5,5676.0,2:57,0,0,0,93.0,0:2,4200000
8468493,Ron,Hainsey,1981-03-24,D,L,2012-13,47,0,13,13,0.28,-8,52,0.0,10,64465.0,22:51,0,0,0,0.0,36,123,8,32,-24,0,1,1,1676.0,0:35,0,0,0,8334.0,2:57,4500000
8468498,Brooks,Orpik,1980-09-26,D,L,2012-13,46,0,8,8,0.17,17,32,0.0,32,61519.0,22:17,0,0,0,0.0,119,114,5,19,-14,0,0,0,344.0,0:7,0,0,0,8758.0,3:10,3750000
8468501,Anton,Volchenkov,1982-02-25,D,L,2012-13,37,1,4,5,0.14,-1,38,2.63,37,35637.0,16:3,0,0,0,0.0,51,50,7,10,-3,0,0,0,72.0,0:1,0,0,0,6529.0,2:56,4250000
8468504,Brad,Boyes,1982-04-17,RW,R,2012-13,48,10,25,35,0.73,-6,97,10.31,16,52447.0,18:12,4,12,16,25.0,44,20,19,40,-21,1,12,13,9292.0,3:13,0,0,0,58.0,0:1,1000000
8468505,Steve,Ott,1982-08-19,C,L,2012-13,48,9,15,24,0.5,3,73,12.33,93,53447.0,18:33,298,237,535,55.7,187,21,10,24,-14,2,1,3,7634.0,2:39,0,2,2,5690.0,1:58,2950000
8468508,Justin,Williams,1981-10-04,RW,R,2012-13,48,11,22,33,0.69,15,142,7.75,22,48931.0,16:59,2,4,6,33.33,29,12,15,28,-13,1,5,6,6184.0,2:8,0,0,0,892.0,0:18,3825000
8468509,Niklas,Kronwall,1981-01-12,D,L,2012-13,48,5,24,29,0.6,-5,67,7.46,44,70162.0,24:21,0,0,0,0.0,42,83,11,21,-10,2,14,16,10685.0,3:42,0,0,0,7589.0,2:38,4750000
8468513,Nick,Schultz,1982-08-25,D,L,2012-13,48,1,8,9,0.19,-13,33,3.03,24,53661.0,18:37,0,2,2,0.0,52,107,9,27,-18,0,0,0,159.0,0:3,0,0,0,7148.0,2:28,3500000
8468518,Tomas,Kopecky,1982-02-05,RW,L,2012-13,47,15,12,27,0.57,-8,92,16.3,28,49873.0,17:41,42,44,86,48.84,23,25,24,11,13,4,5,9,5904.0,2:5,1,0,1,5282.0,1:52,3000000
8468520,Kurtis,Foster,1981-11-24,D,R,2012-13,23,1,4,5,0.22,0,21,4.76,25,18066.0,13:5,0,0,0,0.0,16,16,3,3,0,1,0,1,1855.0,1:20,0,0,0,152.0,0:6,950000
8468526,Jarret,Stoll,1982-06-24,C,R,2012-13,48,7,11,18,0.38,1,73,9.59,28,47573.0,16:31,418,328,746,56.03,107,44,8,12,-4,1,4,5,5091.0,1:46,1,1,2,5980.0,2:4,3250000
8468534,Andreas,Lilja,1975-07-13,D,L,2012-13,4,0,0,0,0.0,-1,2,0.0,0,4027.0,16:46,0,0,0,0.0,12,7,1,3,-2,0,0,0,4.0,0:1,0,0,0,404.0,1:41,737500
8468535,Antoine,Vermette,1982-07-20,C,L,2012-13,48,13,8,21,0.44,-3,91,14.29,36,52548.0,18:14,482,357,839,57.45,63,35,24,7,17,3,0,3,7185.0,2:29,0,0,0,5046.0,1:45,3750000
8468542,Paul,Martin,1981-03-05,D,L,2012-13,34,6,17,23,0.68,14,38,15.79,16,51663.0,25:19,0,0,0,0.0,17,50,14,12,2,2,7,9,6502.0,3:11,0,0,0,6409.0,3:8,5000000
8468598,Lubomir,Visnovsky,1976-08-11,D,L,2012-13,35,3,11,14,0.4,12,69,4.35,20,47891.0,22:48,0,0,0,0.0,20,52,13,30,-17,1,7,8,6745.0,3:12,0,0,0,1952.0,0:55,5600000
8468611,Matt,Hendricks,1981-06-17,C,L,2012-13,48,5,3,8,0.17,-6,54,9.26,73,33761.0,11:43,147,112,259,56.76,93,31,15,12,3,0,0,0,182.0,0:3,0,0,0,5012.0,1:44,825000
8468635,Travis,Moen,1982-04-06,LW,L,2012-13,45,2,4,6,0.13,-4,32,6.25,32,31468.0,11:39,4,6,10,40.0,82,22,2,11,-9,0,0,0,441.0,0:9,0,0,0,6071.0,2:14,1850000
8468636,Greg,Zanon,1980-06-05,D,L,2012-13,44,0,6,6,0.14,-16,40,0.0,28,51032.0,19:19,0,0,0,0.0,65,124,14,16,-2,0,0,0,284.0,0:6,0,1,1,7081.0,2:40,2250000
8468639,John-Michael,Liles,1980-11-25,D,L,2012-13,32,2,9,11,0.34,-1,47,4.26,4,36034.0,18:46,0,1,1,0.0,45,52,8,22,-14,0,1,1,4196.0,2:11,0,0,0,1173.0,0:36,3875000
8468660,Darcy,Hordichuk,1980-08-10,LW,L,2012-13,4,0,0,0,0.0,-1,0,,2,488.0,2:2,0,0,0,0.0,6,0,0,0,0,0,0,0,0.0,0:0,0,0,0,0.0,0:0,850000
8468674,Deryk,Engelland,1982-04-03,D,R,2012-13,42,0,6,6,0.14,5,31,0.0,54,35078.0,13:55,0,0,0,0.0,70,57,7,16,-9,0,0,0,24.0,0:0,0,0,0,2307.0,0:54,566667
8468695,Matthew,Lombardi,1982-03-18,C,L,2012-13,28,4,4,8,0.29,-2,44,9.09,8,23456.0,13:57,105,131,236,44.49,24,14,7,8,-1,1,1,2,2444.0,1:27,0,0,0,584.0,0:20,3500000
8468700,Paul,Gaustad,1982-02-03,C,L,2012-13,23,2,3,5,0.22,-1,35,5.71,20,21006.0,15:13,268,181,449,59.69,40,19,10,5,5,0,0,0,743.0,0:32,0,0,0,3329.0,2:24,3250000
8468704,Antti,Miettinen,1980-07-03,RW,R,2012-13,22,3,2,5,0.23,-3,26,11.54,2,16697.0,12:38,0,4,4,0.0,29,7,2,2,0,0,0,0,119.0,0:5,0,0,0,538.0,0:24,1300000
8468778,Colton,Orr,1982-03-03,RW,R,2012-13,44,1,3,4,0.09,4,13,7.69,155,16870.0,6:23,0,1,1,0.0,78,17,4,5,-1,0,0,0,107.0,0:2,0,0,0,11.0,0:0,1000000
8469454,Ilya,Kovalchuk,1983-04-15,RW,R,2012-13,37,11,20,31,0.84,-6,123,8.94,18,54917.0,24:44,7,15,22,31.82,13,12,10,41,-31,2,12,14,12138.0,5:28,4,0,4,3788.0,1:42,6666666
8469455,Jason,Spezza,1983-06-13,C,R,2012-13,5,2,3,5,1.0,3,12,16.67,2,5753.0,19:10,68,51,119,57.14,0,2,5,3,2,1,1,2,744.0,2:28,0,0,0,562.0,1:52,7000000
8469457,Stephen,Weiss,1983-04-03,C,L,2012-13,17,1,3,4,0.24,-13,19,5.26,25,18830.0,18:27,141,135,276,51.09,6,10,13,2,11,1,1,2,2519.0,2:28,0,0,0,1791.0,1:45,3100000
8469459,Mikko,Koivu,1983-03-12,C,L,2012-13,48,11,26,37,0.77,2,127,8.66,26,60759.0,21:5,524,447,971,53.96,47,18,26,19,7,0,13,13,10045.0,3:29,0,0,0,4553.0,1:34,6750000
8469460,Mike,Komisarek,1982-01-19,D,R,2012-13,4,0,0,0,0.0,2,1,0.0,2,3683.0,15:20,0,0,0,0.0,11,6,1,1,0,0,0,0,0.0,0:0,0,0,0,577.0,2:24,4300000
8469462,Tuomo,Ruutu,1983-02-16,LW,L,2012-13,17,4,5,9,0.53,-6,30,13.33,8,15544.0,15:14,1,7,8,12.5,51,7,12,8,4,0,0,0,1360.0,1:20,0,0,0,21.0,0:1,4750000
8469465,Dan,Hamhuis,1982-12-13,D,L,2012-13,47,4,20,24,0.51,9,61,6.56,12,65960.0,23:23,0,0,0,0.0,47,63,20,31,-11,0,6,6,6231.0,2:12,1,0,1,8646.0,3:3,4500000
8469466,Ales,Hemsky,1983-08-13,RW,R,2012-13,38,9,11,20,0.53,-6,82,10.98,16,35804.0,15:42,12,12,24,50.0,11,9,16,17,-1,5,4,9,6004.0,2:38,0,0,0,158.0,0:4,5000000
8469467,Chuck,Kobasew,1982-04-17,RW,R,2012-13,37,5,4,9,0.24,6,43,11.63,21,25019.0,11:16,18,31,49,36.73,34,17,14,4,10,0,0,0,324.0,0:8,0,0,0,3945.0,1:46,1250000
8469469,R.J.,Umberger,1982-05-03,C,L,2012-13,48,8,10,18,0.38,3,96,8.33,16,53248.0,18:29,54,54,108,50.0,51,45,22,11,11,2,3,5,7730.0,2:41,0,0,0,2974.0,1:1,4600000
8469470,Carlo,Colaiacovo,1983-01-27,D,L,2012-13,6,0,1,1,0.17,-4,12,0.0,2,6807.0,18:54,0,0,0,0.0,12,10,0,0,0,0,1,1,880.0,2:26,0,0,0,222.0,0:37,2500000
8469473,Marcel,Goc,1983-08-24,C,L,2012-13,42,9,10,19,0.45,-6,92,9.78,8,46039.0,18:16,410,376,786,52.16,73,20,21,11,10,4,2,6,4338.0,1:43,0,0,0,5367.0,2:7,1700000
8469474,Colby,Armstrong,1982-11-23,RW,R,2012-13,37,2,3,5,0.14,1,33,6.06,12,24869.0,11:12,9,12,21,42.86,36,21,10,8,2,0,0,0,145.0,0:3,0,0,0,3991.0,1:47,3000000
8469476,Tim,Gleason,1983-01-29,D,L,2012-13,42,0,9,9,0.21,-3,36,0.0,40,49310.0,19:34,0,0,0,0.0,90,64,10,11,-1,0,1,1,284.0,0:6,0,0,0,7062.0,2:48,4000000
8469483,David,Steckel,1982-03-15,C,L,2012-13,34,1,6,7,0.21,0,23,4.35,4,18901.0,9:15,175,146,321,54.52,41,21,6,5,1,0,0,0,89.0,0:2,0,0,0,2463.0,1:12,1100000
8469485,Derek,Roy,1983-05-04,C,L,2012-13,42,7,21,28,0.67,4,85,8.24,6,46858.0,18:35,295,352,647,45.6,15,30,31,24,7,2,6,8,6476.0,2:34,0,1,1,4276.0,1:41,4000000
8469490,Tim,Jackman,1981-11-14,RW,R,2012-13,42,1,4,5,0.12,-9,42,2.38,76,19151.0,7:35,11,13,24,45.83,98,17,6,7,-1,0,1,1,240.0,0:5,0,0,0,11.0,0:0,612500
8469492,Fedor,Tyutin,1983-07-19,D,L,2012-13,48,4,18,22,0.46,9,56,7.14,28,69395.0,24:5,1,0,1,100.0,58,58,9,19,-10,0,5,5,7977.0,2:46,0,1,1,7311.0,2:32,4500000
8469500,Michael,Cammalleri,1982-06-08,LW,L,2012-13,44,13,19,32,0.73,-15,102,12.75,25,47667.0,18:3,253,243,496,51.01,20,9,22,15,7,5,10,15,7556.0,2:51,0,0,0,1787.0,0:40,6000000
8469501,Chris,Thorburn,1983-06-03,RW,R,2012-13,42,2,2,4,0.1,-5,13,15.38,70,15936.0,6:19,20,26,46,43.48,65,19,3,1,2,0,0,0,61.0,0:1,0,0,0,693.0,0:16,866667
8469506,Jason,Pominville,1982-11-30,RW,R,2012-13,47,14,20,34,0.72,1,118,11.86,8,56907.0,20:10,51,54,105,48.57,21,35,38,13,25,2,7,9,9908.0,3:30,1,0,1,4887.0,1:43,5300000
8469508,Jay,McClement,1983-03-02,C,L,2012-13,48,8,9,17,0.35,0,48,16.67,11,43917.0,15:14,203,190,393,51.65,76,39,30,17,13,0,0,0,180.0,0:3,0,0,0,10559.0,3:39,1500000
8469521,Tomas,Plekanec,1982-10-31,C,L,2012-13,47,14,19,33,0.7,3,133,10.53,24,54175.0,19:12,486,475,961,50.57,26,17,15,22,-7,4,11,15,8380.0,2:58,0,0,0,5922.0,2:6,5000000
8469531,Jay,Harrison,1982-11-03,D,L,2012-13,47,3,7,10,0.21,-10,54,5.56,51,56140.0,19:54,0,0,0,0.0,83,110,12,24,-12,0,1,1,1419.0,0:30,0,0,0,6028.0,2:8,700000
8469534,Aaron,Johnson,1983-04-30,D,L,2012-13,10,0,0,0,0.0,0,8,0.0,10,8922.0,14:52,0,0,0,0.0,18,5,0,7,-7,0,0,0,6.0,0:0,0,0,0,570.0,0:57,650000
8469544,Patrick,Sharp,1981-12-27,LW,R,2012-13,28,6,14,20,0.71,8,88,6.82,14,31632.0,18:49,40,22,62,64.52,26,12,14,14,0,1,6,7,5222.0,3:6,0,0,0,1489.0,0:53,5900000
8469547,Jordin,Tootoo,1983-02-02,RW,R,2012-13,42,3,5,8,0.19,0,45,6.67,78,22889.0,9:4,0,0,0,0.0,68,7,11,8,3,0,1,1,249.0,0:5,0,0,0,0.0,0:0,1900000
8469555,Christian,Ehrhoff,1982-07-06,D,L,2012-13,47,5,17,22,0.47,6,102,4.9,34,71040.0,25:11,0,0,0,0.0,38,81,22,24,-2,1,8,9,9871.0,3:30,0,0,0,5611.0,1:59,4000000
8469581,Kyle,Wellwood,1983-05-16,C,R,2012-13,39,6,9,15,0.38,0,37,16.22,2,30365.0,12:58,43,35,78,55.13,10,10,18,15,3,0,2,2,2214.0,0:56,0,0,0,0.0,0:0,1600000
8469591,Cody,McCormick,1983-04-18,C,R,2012-13,8,0,0,0,0.0,-2,6,0.0,10,3099.0,6:27,12,13,25,48.0,17,5,0,1,-1,0,0,0,2.0,0:0,0,0,0,54.0,0:6,1200000
8469598,Kevin,Bieksa,1981-06-16,D,R,2012-13,36,6,6,12,0.33,6,77,7.79,48,47392.0,21:56,0,0,0,0.0,60,50,21,23,-2,2,1,3,4534.0,2:5,0,0,0,4270.0,1:58,4600000
8469619,Dennis,Seidenberg,1981-07-18,D,L,2012-13,46,4,13,17,0.37,18,83,4.82,10,65668.0,23:47,0,0,0,0.0,115,115,10,16,-6,0,2,2,3004.0,1:5,0,0,0,8759.0,3:10,3250000
8469622,Ryane,Clowe,1982-09-30,LW,L,2012-13,40,3,16,19,0.48,1,87,3.45,93,39919.0,16:37,5,10,15,33.33,99,19,13,26,-13,1,3,4,5703.0,2:22,0,0,0,21.0,0:0,3625000
8469623,Marek,Zidlicky,1977-02-03,D,R,2012-13,48,4,15,19,0.4,-12,101,3.96,38,60464.0,20:59,0,0,0,0.0,52,42,10,31,-21,1,10,11,10425.0,3:37,0,0,0,574.0,0:11,4000000
8469626,Andrew,Alberts,1981-06-30,D,L,2012-13,24,0,1,1,0.04,-7,15,0.0,32,21858.0,15:10,0,0,0,0.0,39,31,5,7,-2,0,0,0,20.0,0:0,0,0,0,1939.0,1:20,1225000
8469638,Jussi,Jokinen,1983-04-01,LW,L,2012-13,43,13,9,22,0.51,-5,74,17.57,24,39813.0,15:25,250,182,432,57.87,17,22,26,14,12,3,4,7,6280.0,2:26,0,0,0,3241.0,1:15,3000000
8469639,Brooks,Laich,1983-06-23,C,L,2012-13,9,1,3,4,0.44,2,10,10.0,6,8930.0,16:32,41,40,81,50.62,14,6,2,5,-3,0,1,1,451.0,0:50,0,0,0,1200.0,2:13,4500000
8469664,David,Moss,1981-12-28,RW,R,2012-13,45,5,15,20,0.44,3,82,6.1,21,41986.0,15:33,9,22,31,29.03,73,34,15,6,9,1,1,2,1110.0,0:24,1,0,1,6079.0,2:15,2100000
8469665,Johnny,Oduya,1981-10-01,D,L,2012-13,48,3,9,12,0.25,12,52,5.77,10,59100.0,20:31,0,0,0,0.0,24,79,19,24,-5,0,1,1,1480.0,0:30,0,1,1,6932.0,2:24,3375000
8469685,Andrew,Murray,1981-11-06,C,L,2012-13,1,0,0,0,0.0,0,2,0.0,0,469.0,7:49,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0:0,0,0,0,0.0,0:0,600000
8469707,PA,Parenteau,1983-03-24,RW,R,2012-13,48,18,25,43,0.9,-11,105,17.14,38,55142.0,19:8,1,12,13,7.69,50,14,40,29,11,6,7,13,8301.0,2:52,0,0,0,107.0,0:2,4000000
8469755,Brandon,Segal,1983-07-12,RW,R,2012-13,1,0,0,0,0.0,0,0,,2,321.0,5:21,0,0,0,0.0,0,1,0,0,0,0,0,0,0.0,0:0,0,0,0,58.0,0:58,-111
8469759,Vernon,Fiddler,1980-05-09,C,L,2012-13,46,4,13,17,0.37,3,56,7.14,48,35478.0,12:51,319,300,619,51.53,34,28,18,8,10,1,1,2,1219.0,0:26,0,1,1,6585.0,2:23,1800000
8469760,Zbynek,Michalek,1982-12-23,D,R,2012-13,34,0,2,2,0.06,4,42,0.0,14,43464.0,21:18,0,0,0,0.0,42,87,6,12,-6,0,0,0,367.0,0:10,0,0,0,6039.0,2:57,4000000
8469765,Marc-Andre,Bergeron,1980-10-13,D,L,2012-13,25,1,8,9,0.36,-4,43,2.33,9,20648.0,13:45,0,0,0,0.0,16,19,7,11,-4,0,5,5,4259.0,2:50,0,0,0,132.0,0:5,1000000
8469770,Dennis,Wideman,1983-03-20,D,R,2012-13,46,6,16,22,0.48,-9,94,6.38,12,69067.0,25:1,0,1,1,0.0,40,100,16,37,-21,4,9,13,9636.0,3:29,0,1,1,5991.0,2:10,5250000
8469779,Keith,Aucoin,1978-11-06,C,L,2012-13,41,6,6,12,0.29,-1,50,12.0,4,30732.0,12:29,167,177,344,48.55,33,21,21,18,3,1,0,1,2137.0,0:52,0,0,0,116.0,0:2,-111
8469812,Chad,LaRose,1982-03-27,RW,R,2012-13,35,2,2,4,0.11,-8,65,3.08,29,26980.0,12:50,9,13,22,40.91,59,6,8,6,2,0,0,0,2414.0,1:8,0,0,0,341.0,0:9,1700000
8469820,Zenon,Konopka,1981-01-02,C,L,2012-13,37,0,0,0,0.0,-4,18,0.0,117,18728.0,8:26,162,105,267,60.67,23,9,5,8,-3,0,0,0,34.0,0:0,0,0,0,360.0,0:9,-111
8469992,Sheldon,Brookbank,1980-10-03,D,R,2012-13,26,1,0,1,0.04,-2,25,4.0,21,19890.0,12:45,0,1,1,0.0,28,34,8,15,-7,0,0,0,14.0,0:0,1,0,1,976.0,0:37,-111
8470018,Matt,Ellis,1981-08-31,LW,L,2012-13,6,0,0,0,0.0,0,8,0.0,0,2231.0,6:11,15,21,36,41.67,0,3,0,2,-2,0,0,0,0.0,0:0,0,0,0,158.0,0:26,525000
8470039,Tomas,Fleischmann,1984-05-16,LW,L,2012-13,48,12,23,35,0.73,-10,121,9.92,16,53954.0,18:44,10,10,20,50.0,29,10,27,26,1,2,11,13,7064.0,2:27,1,0,1,2509.0,0:52,4500000
8470041,Rick,Nash,1984-06-16,LW,L,2012-13,44,21,21,42,0.95,16,176,11.93,26,52722.0,19:58,5,7,12,41.67,46,25,19,32,-13,3,6,9,8343.0,3:9,1,0,1,1380.0,0:31,7800000
8470047,Valtteri,Filppula,1984-03-20,C,L,2012-13,41,9,8,17,0.41,-4,78,11.54,6,43729.0,17:46,179,144,323,55.42,16,12,18,19,-1,3,0,3,6691.0,2:43,0,0,0,1499.0,0:36,3000000
8470054,Keith,Ballard,1982-11-26,D,L,2012-13,36,0,2,2,0.06,-2,35,0.0,29,33415.0,15:28,0,0,0,0.0,45,34,16,13,3,0,0,0,584.0,0:16,0,0,0,2301.0,1:3,3300000
8470061,Derek,Meech,1984-04-21,D,L,2012-13,16,0,1,1,0.06,0,5,0.0,2,14109.0,14:41,0,0,0,0.0,24,12,1,7,-6,0,0,0,347.0,0:21,0,0,0,153.0,0:9,700000
8470063,Adam,Burish,1983-01-06,RW,R,2012-13,46,1,2,3,0.07,-7,39,2.56,25,29172.0,10:34,122,106,228,53.51,65,33,4,10,-6,0,0,0,161.0,0:3,1,0,1,3577.0,1:17,1850000
8470104,Tom,Gilbert,1983-01-10,D,R,2012-13,43,3,10,13,0.3,-11,36,8.33,18,49847.0,19:19,0,0,0,0.0,24,57,9,15,-6,1,3,4,4170.0,1:36,0,0,0,3818.0,1:28,4000000
8470105,Scottie,Upshall,1983-10-07,RW,L,2012-13,27,4,1,5,0.19,-8,54,7.41,25,21869.0,13:29,9,5,14,64.29,38,6,13,8,5,1,0,1,1321.0,0:48,0,0,0,2000.0,1:14,3500000
8470110,Trevor,Daley,1983-10-09,D,L,2012-13,44,4,9,13,0.3,1,58,6.9,14,56528.0,21:24,0,0,0,0.0,27,69,10,20,-10,2,1,3,5792.0,2:11,0,1,1,6826.0,2:35,3300000
8470120,Alexander,Semin,1984-03-03,RW,R,2012-13,44,13,31,44,1.0,14,150,8.67,46,55289.0,20:56,5,16,21,23.81,14,21,46,35,11,4,5,9,9407.0,3:33,0,1,1,2090.0,0:47,7000000
8470121,Matt,Greene,1983-05-13,D,R,2012-13,5,0,1,1,0.2,-1,3,0.0,8,4586.0,15:17,0,0,0,0.0,22,5,0,3,-3,0,0,0,71.0,0:14,0,0,0,639.0,2:7,2950000
8470123,Cam,Janssen,1984-04-15,RW,R,2012-13,4,0,0,0,0.0,-1,0,,2,953.0,3:58,0,0,0,0.0,5,0,0,0,0,0,0,0,0.0,0:0,0,0,0,0.0,0:0,575000
8470137,Joni,Pitkanen,1983-09-19,D,L,2012-13,22,1,8,9,0.41,2,34,2.94,12,30119.0,22:49,0,0,0,0.0,16,34,11,12,-1,0,2,2,4209.0,3:11,0,0,0,2265.0,1:42,4500000
8470144,Frans,Nielsen,1984-04-24,C,L,2012-13,48,6,23,29,0.6,-3,93,6.45,12,51889.0,18:1,268,290,558,48.03,23,47,29,24,5,2,8,10,6016.0,2:5,1,0,1,7018.0,2:26,2750000
8470151,Jay,Bouwmeester,1983-09-27,D,L,2012-13,47,7,15,22,0.47,-6,79,8.86,22,69468.0,24:38,0,0,0,0.0,41,61,11,28,-17,1,6,7,5014.0,1:46,0,2,2,8238.0,2:55,6680000
8470153,Pierre-Marc,Bouchard,1984-04-27,C,L,2012-13,43,8,12,20,0.47,3,71,11.27,8,35972.0,13:56,1,6,7,14.29,12,6,10,15,-5,0,2,2,4470.0,1:43,0,0,0,12.0,0:0,4080000
8470156,Joey,Crabb,1983-04-03,RW,R,2012-13,26,2,0,2,0.08,-1,20,10.0,8,14693.0,9:25,7,27,34,20.59,24,17,6,4,2,0,0,0,46.0,0:1,0,0,0,1636.0,1:2,950000
8470159,Boyd,Gordon,1983-10-19,C,R,2012-13,48,4,10,14,0.29,0,59,6.78,8,43232.0,15:0,452,337,789,57.29,22,44,18,7,11,0,2,2,439.0,0:9,0,1,1,8227.0,2:51,1325000
8470162,Matt,Stajan,1983-12-19,C,L,2012-13,43,5,18,23,0.53,7,44,11.36,26,44278.0,17:9,356,414,770,46.23,47,30,24,17,7,0,0,0,648.0,0:15,0,0,0,5072.0,1:57,3500000
8470169,Gregory,Campbell,1983-12-17,C,L,2012-13,48,4,9,13,0.27,2,52,7.69,41,39494.0,13:42,189,212,401,47.13,71,28,15,8,7,0,1,1,1029.0,0:21,1,0,1,6209.0,2:9,1600000
8470171,Max,Talbot,1984-02-11,C,L,2012-13,35,5,5,10,0.29,2,41,12.2,23,32407.0,15:25,92,100,192,47.92,57,27,9,9,0,0,0,0,367.0,0:10,1,0,1,7280.0,3:28,1800000
8470180,Eric,Nystrom,1983-02-14,LW,L,2012-13,48,7,4,11,0.23,-3,49,14.29,61,41328.0,14:21,15,11,26,57.69,122,26,19,12,7,0,0,0,1595.0,0:33,1,0,1,6285.0,2:10,1400000
8470187,Johnny,Boychuk,1984-01-19,D,R,2012-13,44,1,5,6,0.14,5,75,1.33,12,53873.0,20:24,0,0,0,0.0,79,87,4,15,-11,0,0,0,491.0,0:11,0,0,0,6664.0,2:31,3366667
8470189,David,Van Der Gulik,1983-04-20,LW,L,2012-13,9,0,2,2,0.22,2,10,0.0,6,5098.0,9:26,4,4,8,50.0,10,5,3,1,2,0,0,0,26.0,0:2,0,0,0,886.0,1:38,575000
8470192,Steve,Eminger,1983-10-31,D,R,2012-13,35,0,3,3,0.09,9,22,0.0,8,27387.0,13:2,0,0,0,0.0,53,41,4,7,-3,0,0,0,168.0,0:4,0,0,0,1096.0,0:31,750000
8470201,Jiri,Hudler,1984-01-04,RW,L,2012-13,42,10,17,27,0.64,-13,56,17.86,22,43241.0,17:9,10,21,31,32.26,16,5,22,17,5,5,3,8,6590.0,2:36,0,0,0,638.0,0:15,4000000
